8,Taxi,NA,1181
8,Trans,NA,1180
8,Trans,NA,1200
8,Trans,NA,1225
8,Trans,NA,1228
8,Trans,NA,1229
8,Trans,NA,1230
8,Trans,NA,1236
8,Trans,NA,1237
8,Trans,NA,1240
8,Trans,NA,1241
8,Trans,NA,1272
8,Trans,NA,1273
8,Trans,NA,1317
8,Trans,NA,1500
8,Trans,NA,1563
8,Trans,NA,1562
8,Trans,NA,1635
8,Trans,NA,1709
8,Trans,NA,1710
8,Trans,NA,1720
8,Trans,NA,1727
8,Trans,NA,1749
8,Trans,NA,1794
8,Trans,NA,1795
8,Trans,NA,1865
8,Trans,NA,1909
8,Trans,NA,1947
8,Trans,NA,1946
8,Trans,NA,2143
8,Trans,NA,2145
8,Trans,NA,2177
8,Trans,NA,2278
8,Trans,NA,2277
8,Trans,NA,2252
8,Trans,NA,2256
8,Trans,NA,2311
8,Trans,NA,2312
8,Trans,NA,2458
8,Trans,NA,2463
8,Trans,NA,2465
8,Trans,NA,2489
8,Trans,NA,2455
8,Trans,NA,2484
8,Trans,NA,2523
8,Trans,NA,2576
8,Trans,NA,2887
8,Trans,NA,3001
8,Trans,NA,3314
8,Trans,NA,3385
8,Trans,NA,3491
8,Trans,NA,3640
8,Trans,NA,3804
8,Trans,NA,4025
8,Trans,NA,4024
8,Trans,NA,3930
8,Trans,NA,3993
8,Trans,NA,4049
8,Trans,NA,4048
8,Trans,NA,4129
8,Trans,NA,4130
8,Trans,NA,4110
8,Trans,NA,4100
8,Trans,NA,4084
8,Trans,NA,4091
8,Trans,NA,4127
8,Trans,NA,4166
8,Trans,NA,4160
8,Trans,NA,3966
8,Trans,NA,3967
8,Trans,NA,3956
8,Trans,NA,3991
8,Trans,NA,3990
8,Trans,NA,3979
8,Trans,NA,3978
8,Trans,NA,3921
8,Trans,NA,3881
8,Trans,NA,3839
8,Trans,NA,3814
8,Trans,NA,3815
8,Start,0,3815
8,Trans,NA,3814
8,Trans,NA,3839
8,Trans,NA,3881
8,Trans,NA,3921
8,Trans,NA,3978
8,Trans,NA,3979
8,Trans,NA,3990
8,Trans,NA,3991
8,Trans,NA,3956
8,Trans,NA,3967
8,Trans,NA,3966
8,Trans,NA,4160
8,Trans,NA,4166
8,Trans,NA,4127
8,Trans,NA,4091
8,Trans,NA,4084
8,Trans,NA,4100
8,Trans,NA,4110
8,Trans,NA,4130
8,Trans,NA,4129
8,Trans,NA,4048
8,Trans,NA,4049
8,Trans,NA,3993
8,Trans,NA,3930
8,Trans,NA,4024
8,Trans,NA,4155
8,Trans,NA,4173
8,Trans,NA,4235
8,Trans,NA,4362
8,Trans,NA,4538
8,Trans,NA,4947
8,Trans,NA,5152
8,Trans,NA,5347
8,Trans,NA,5348
8,Trans,NA,6048
8,Trans,NA,6268
8,Trans,NA,6480
8,Trans,NA,6624
8,Trans,NA,6625
8,Trans,NA,6984
8,Trans,NA,6958
8,Trans,NA,6953
8,Trans,NA,6896
8,Trans,NA,6949
8,Trans,NA,7028
8,Trans,NA,7027
8,Trans,NA,7161
8,Trans,NA,7299
8,Trans,NA,7298
8,Trans,NA,7422
8,Trans,NA,7417
8,Trans,NA,7702
8,Trans,NA,7861
8,Trans,NA,7886
8,Trans,NA,7887
8,Trans,NA,7918
8,Trans,NA,8022
8,Trans,NA,8021
8,Trans,NA,8013
8,End,NA,7992
4,Taxi,NA,4599
4,Trans,NA,4703
4,Trans,NA,4702
4,Trans,NA,4697
4,Trans,NA,4499
4,Trans,NA,4500
4,Trans,NA,4492
4,Trans,NA,4285
4,Trans,NA,4225
4,Trans,NA,4073
4,Trans,NA,4008
4,Trans,NA,3855
4,Trans,NA,3865
4,Trans,NA,3873
4,Trans,NA,3892
4,Trans,NA,3893
4,Trans,NA,3856
4,Trans,NA,3776
4,Trans,NA,3564
4,Trans,NA,3521
4,Trans,NA,3475
4,Trans,NA,3478
4,Trans,NA,3463
4,Trans,NA,3464
4,Start,5,3464
4,Trans,NA,3463
4,Trans,NA,3334
4,Trans,NA,3333
4,Trans,NA,3248
4,Trans,NA,3202
4,Trans,NA,3203
4,Trans,NA,3182
4,Trans,NA,3099
4,Trans,NA,3098
4,Trans,NA,2952
4,Trans,NA,2938
4,Trans,NA,2792
4,Trans,NA,2736
4,Trans,NA,2475
4,Trans,NA,2442
4,Trans,NA,2441
4,Trans,NA,2412
4,Trans,NA,2249
4,Trans,NA,2250
4,Trans,NA,2171
4,Trans,NA,2181
4,Trans,NA,2213
4,Trans,NA,2259
