1,Taxi,NA,7570
1,Trans,NA,7623
1,Trans,NA,7689
1,Trans,NA,7688
1,Trans,NA,7778
1,Trans,NA,7889
1,Trans,NA,7912
1,Trans,NA,7911
1,Trans,NA,7939
1,Trans,NA,7987
1,Trans,NA,8011
1,Trans,NA,8010
1,Trans,NA,8054
1,Trans,NA,8079
1,Trans,NA,8080
1,Trans,NA,8587
1,Trans,NA,8585
1,Trans,NA,8628
1,Trans,NA,8627
1,Trans,NA,8657
1,Trans,NA,8655
1,Trans,NA,8756
1,Trans,NA,8761
1,Trans,NA,8762
1,Trans,NA,8765
1,Trans,NA,8766
1,Trans,NA,8883
1,Trans,NA,8969
1,Trans,NA,9121
1,Trans,NA,9119
1,Trans,NA,9144
1,Trans,NA,9205
1,Trans,NA,9254
1,Trans,NA,9289
1,Trans,NA,9299
1,Trans,NA,9335
1,Trans,NA,9366
1,Trans,NA,9379
1,Trans,NA,9437
1,Trans,NA,9446
1,Trans,NA,9478
1,Trans,NA,9452
1,Start,0,9452
1,Trans,NA,9478
1,Trans,NA,9446
1,Trans,NA,9437
1,Trans,NA,9379
1,Trans,NA,9366
1,Trans,NA,9335
1,Trans,NA,9299
1,Trans,NA,9300
1,Trans,NA,9249
1,Trans,NA,9157
1,Trans,NA,8990
1,Trans,NA,8932
1,Trans,NA,8934
1,Trans,NA,8733
1,Trans,NA,8722
1,Trans,NA,8562
1,Trans,NA,8560
1,Trans,NA,8554
1,Trans,NA,8717
1,Trans,NA,8704
1,Trans,NA,8695
1,Trans,NA,8696
1,Trans,NA,8678
1,Trans,NA,8679
1,Trans,NA,8513
1,Trans,NA,8494
1,Trans,NA,8434
1,Trans,NA,8378
1,Trans,NA,8331
1,Trans,NA,8188
1,Trans,NA,8103
1,Trans,NA,7997
1,Trans,NA,7935
1,Trans,NA,7839
1,Trans,NA,7840
1,Trans,NA,7475
1,Trans,NA,7453
1,Trans,NA,7355
1,Trans,NA,7231
1,Trans,NA,6979
1,Trans,NA,6980
1,Trans,NA,6704
1,Trans,NA,6703
1,Trans,NA,6599
1,Trans,NA,6427
1,Trans,NA,6426
1,Trans,NA,6222
1,Trans,NA,6223
1,Trans,NA,6122
1,Trans,NA,6093
1,Trans,NA,6032
1,Trans,NA,5963
1,Trans,NA,5915
1,Trans,NA,5917
1,Trans,NA,5886
1,Trans,NA,5843
1,Trans,NA,5781
1,Trans,NA,5783
1,Trans,NA,5844
1,Trans,NA,5814
1,Trans,NA,5776
1,Trans,NA,5777
1,Trans,NA,5790
1,End,NA,5789
2,Taxi,NA,10765
2,Trans,NA,10760
2,Trans,NA,10749
2,Trans,NA,10735
2,Trans,NA,10734
2,Trans,NA,10714
2,Trans,NA,10665
2,Trans,NA,10666
2,Trans,NA,10702
2,Trans,NA,10684
2,Trans,NA,10685
2,Trans,NA,10651
2,Trans,NA,10643
2,Trans,NA,10612
2,Trans,NA,10753
2,Trans,NA,10700
2,Trans,NA,10699
2,Trans,NA,10626
2,Trans,NA,10723
2,Trans,NA,10803
2,Trans,NA,10802
2,Trans,NA,10715
2,Trans,NA,10645
2,Trans,NA,10577
2,Trans,NA,10503
2,Trans,NA,10492
2,Trans,NA,10493
2,Trans,NA,10459
2,Trans,NA,10427
2,Trans,NA,10402
2,Trans,NA,10401
2,Trans,NA,10389
2,Trans,NA,10390
2,Trans,NA,10314
2,Start,1,10292
2,Trans,NA,10293
2,Trans,NA,10258
2,Trans,NA,10191
2,Trans,NA,10190
2,Trans,NA,10188
2,Trans,NA,10057
2,Trans,NA,10058
2,Trans,NA,9957
2,Trans,NA,9937
2,Trans,NA,9758
2,Trans,NA,9697
2,Trans,NA,9696
2,Trans,NA,9598
2,Trans,NA,9569
2,Trans,NA,9407
2,Trans,NA,9152
2,Trans,NA,8972
2,End,NA,9034
12,Taxi,NA,9429
12,Trans,NA,9404
12,Trans,NA,9384
12,Trans,NA,9390
12,Trans,NA,9247
