12,Taxi,NA,2979
12,Trans,NA,3023
12,Trans,NA,3013
12,Trans,NA,2997
12,Trans,NA,3063
12,Trans,NA,3143
12,Trans,NA,3185
12,Trans,NA,3231
12,Trans,NA,3263
12,Trans,NA,3396
12,Trans,NA,3395
12,Trans,NA,3428
12,Trans,NA,3419
12,Trans,NA,3421
12,Trans,NA,3445
12,Trans,NA,3455
12,Trans,NA,3415
12,Trans,NA,3442
12,Trans,NA,3519
12,Trans,NA,3646
12,Trans,NA,3645
12,Trans,NA,3805
12,Trans,NA,3906
12,Trans,NA,3935
12,Trans,NA,3994
12,Trans,NA,3995
12,Trans,NA,4005
12,Trans,NA,4006
12,Trans,NA,4027
12,Trans,NA,4034
12,Start,7,4109
12,Trans,NA,4163
12,Trans,NA,4222
12,Trans,NA,4309
12,Trans,NA,4310
12,Trans,NA,4357
12,Trans,NA,4382
12,Trans,NA,4383
12,Trans,NA,4451
12,Trans,NA,4593
12,Trans,NA,4594
12,Trans,NA,4668
12,Trans,NA,4731
12,Trans,NA,4720
12,Trans,NA,4707
12,Trans,NA,4710
12,Trans,NA,4709
12,Trans,NA,4745
12,Trans,NA,4797
12,Trans,NA,4938
12,Trans,NA,5078
12,Trans,NA,5086
12,Trans,NA,5087
12,Trans,NA,5196
12,Trans,NA,5195
12,Trans,NA,5112
12,Trans,NA,5079
12,Trans,NA,4890
12,Trans,NA,4865
12,Trans,NA,4864
12,Trans,NA,4576
12,Trans,NA,4536
12,Trans,NA,4498
12,Trans,NA,4479
12,Trans,NA,4463
12,Trans,NA,4455
12,Trans,NA,4452
12,Trans,NA,4428
12,Trans,NA,4425
12,Trans,NA,4409
12,Trans,NA,4413
12,Trans,NA,4448
12,Trans,NA,4449
12,Trans,NA,4947
12,Trans,NA,5152
12,Trans,NA,5347
12,Trans,NA,5348
12,Trans,NA,6048
12,Trans,NA,6268
12,Trans,NA,6480
12,Trans,NA,6624
12,Trans,NA,6625
12,Trans,NA,6984
12,Trans,NA,6958
12,Trans,NA,6953
12,Trans,NA,6896
12,Trans,NA,6949
12,Trans,NA,7028
12,Trans,NA,7027
12,Trans,NA,7161
12,Trans,NA,7299
12,Trans,NA,7298
12,Trans,NA,7387
12,Trans,NA,7382
12,Trans,NA,7420
12,Trans,NA,7454
12,Trans,NA,7503
12,Trans,NA,7665
12,Trans,NA,7765
12,Trans,NA,7833
12,Trans,NA,7858
12,Trans,NA,7900
12,Trans,NA,7901
12,Trans,NA,7945
12,Trans,NA,8031
12,Trans,NA,8122
12,Trans,NA,8158
12,Trans,NA,8092
12,Trans,NA,8065
12,Trans,NA,8042
12,Trans,NA,8000
12,Trans,NA,7947
12,Trans,NA,7916
12,Trans,NA,7871
12,Trans,NA,7829
12,Trans,NA,7830
12,End,NA,7774
47,Taxi,NA,4022
47,Trans,NA,4045
47,Trans,NA,4114
47,Trans,NA,4178
47,Trans,NA,4276
47,Trans,NA,4303
47,Trans,NA,4306
47,Trans,NA,4298
47,Trans,NA,4378
47,Trans,NA,4431
47,Trans,NA,4640
47,Trans,NA,4706
47,Trans,NA,4720
47,Trans,NA,4731
47,Trans,NA,4732
47,Trans,NA,4833
47,Trans,NA,4834
47,Trans,NA,4851
47,Trans,NA,4893
47,Trans,NA,4894
47,Trans,NA,4879
47,Trans,NA,4975
47,Trans,NA,5095
47,Trans,NA,5210
47,Trans,NA,5378
47,Trans,NA,5379
47,Trans,NA,5484
47,Trans,NA,5467
47,Trans,NA,5605
47,Trans,NA,5678
47,Trans,NA,5713
47,Trans,NA,5769
47,Trans,NA,5839
47,Trans,NA,5840
47,Trans,NA,5874
47,Trans,NA,5915
47,Trans,NA,5963
47,Trans,NA,6032
47,Trans,NA,6093
47,Trans,NA,6122
47,Trans,NA,6223
47,Trans,NA,6222
47,Trans,NA,6310
47,Trans,NA,6215
47,Trans,NA,6159
47,Trans,NA,6107
47,Trans,NA,6012
47,Trans,NA,5918
47,Trans,NA,5862
47,Start,56,5862
47,Trans,NA,5918
47,Trans,NA,6012
47,Trans,NA,6107
47,Trans,NA,6159
47,Trans,NA,6215
47,Trans,NA,6310
47,Trans,NA,6426
47,Trans,NA,6427
47,Trans,NA,6599
47,Trans,NA,6703
47,Trans,NA,6704
47,Trans,NA,6980
47,Trans,NA,6979
47,Trans,NA,7231
47,Trans,NA,7355
47,Trans,NA,7453
47,Trans,NA,7475
47,Trans,NA,7840
47,Trans,NA,7839
47,Trans,NA,7935
47,Trans,NA,7997
47,Trans,NA,8103
47,Trans,NA,8188
47,Trans,NA,8331
47,Trans,NA,8378
47,Trans,NA,8434
47,Trans,NA,8494
47,Trans,NA,8513
47,Trans,NA,8679
47,Trans,NA,8724
47,Trans,NA,8776
47,Trans,NA,8766
47,Trans,NA,8765
47,Trans,NA,8762
47,Trans,NA,8761
47,Trans,NA,8756
47,Trans,NA,8655
47,Trans,NA,8657
47,Trans,NA,8627
47,Trans,NA,8628
47,Trans,NA,8585
47,Trans,NA,8584
47,Trans,NA,9094
47,Trans,NA,9411
47,Trans,NA,9412
47,Trans,NA,9394
47,Trans,NA,9462
47,Trans,NA,9502
47,Trans,NA,9501
47,Trans,NA,9518
47,Trans,NA,9547
47,Trans,NA,9565
47,Trans,NA,9582
47,Trans,NA,9583
47,Trans,NA,9621
47,Trans,NA,9718
47,Trans,NA,9717
47,End,NA,9737
9,Taxi,NA,6233
9,Trans,NA,6234
9,Trans,NA,6447
9,Trans,NA,6572
9,Trans,NA,6573
9,Trans,NA,6990
9,Trans,NA,7110
9,Trans,NA,7157
9,Trans,NA,7207
9,Trans,NA,7266
9,Trans,NA,7283
9,Start,1,7283
9,Trans,NA,7266
9,Trans,NA,7207
9,Trans,NA,7157
9,Trans,NA,7110
9,Trans,NA,6990
9,Trans,NA,6573
9,Trans,NA,6572
9,Trans,NA,6447
9,Trans,NA,6234
9,Trans,NA,6294
9,Trans,NA,6295
9,Trans,NA,6211
9,Trans,NA,6025
9,Trans,NA,5905
9,Trans,NA,5906
9,Trans,NA,5832
9,Trans,NA,5833
9,Trans,NA,5541
9,Trans,NA,5414
9,Trans,NA,5412
9,Trans,NA,5345
9,Trans,NA,5174
9,Trans,NA,4885
9,Trans,NA,4547
9,Trans,NA,4113
9,Trans,NA,4000
9,Trans,NA,3939
9,Trans,NA,3905
9,Trans,NA,3860
9,Trans,NA,3796
9,Trans,NA,3706
9,Trans,NA,3613
9,Trans,NA,3458
9,Trans,NA,3382
9,Trans,NA,3250
9,Trans,NA,3249
9,Trans,NA,3124
9,Trans,NA,2961
9,Trans,NA,2803
9,Trans,NA,2802
9,Trans,NA,2635
9,Trans,NA,2478
9,Trans,NA,2429
9,Trans,NA,2125
9,Trans,NA,2124
9,Trans,NA,1951
9,Trans,NA,1895
9,Trans,NA,1726
9,Trans,NA,1725
9,Trans,NA,1733
9,Trans,NA,1732
9,Trans,NA,1698
9,Trans,NA,1658
9,Trans,NA,1648
